ID,name,score1,score2
6495,Student_6495,78,71
6496,Student_6496,82,79
6497,Student_6497,99,97
6498,Student_6498,71,95
6499,Student_6499,97,56
6500,Student_6500,94,64
6501,Student_6501,63,82
6502,Student_6502,58,54
6503,Student_6503,73,94
6504,Student_6504,78,95
6505,Student_6505,91,59
6506,Student_6506,61,91
6507,Student_6507,66,88
6508,Student_6508,94,55
6509,Student_6509,90,90
6510,Student_6510,95,70
6511,Student_6511,54,63
6512,Student_6512,67,86
6513,Student_6513,60,71
6514,Student_6514,57,73
6515,Student_6515,83,88
6516,Student_6516,62,79
6517,Student_6517,71,58
6518,Student_6518,96,97
6519,Student_6519,81,79
6520,Student_6520,91,81
6521,Student_6521,92,76
6522,Student_6522,55,85
6523,Student_6523,80,50
6524,Student_6524,71,80
6525,Student_6525,84,84
6526,Student_6526,93,66
6527,Student_6527,100,83
6528,Student_6528,84,84
6529,Student_6529,79,94
6530,Student_6530,51,64
6531,Student_6531,76,56
6532,Student_6532,87,59
6533,Student_6533,66,71
6534,Student_6534,86,83
6535,Student_6535,69,90
6536,Student_6536,86,79
6537,Student_6537,86,69
6538,Student_6538,95,61
6539,Student_6539,100,61
6540,Student_6540,89,72
6541,Student_6541,77,52
6542,Student_6542,51,94
6543,Student_6543,86,82
6544,Student_6544,97,61
6545,Student_6545,56,94
6546,Student_6546,85,96
6547,Student_6547,86,82
6548,Student_6548,78,73
6549,Student_6549,80,75
6550,Student_6550,83,54
6551,Student_6551,83,97
6552,Student_6552,58,70
6553,Student_6553,63,50
6554,Student_6554,94,63
6555,Student_6555,93,77
6556,Student_6556,77,70
6557,Student_6557,89,63
6558,Student_6558,80,81
6559,Student_6559,66,91
6560,Student_6560,95,87
6561,Student_6561,84,61
6562,Student_6562,100,67
6563,Student_6563,94,82
6564,Student_6564,58,53
6565,Student_6565,61,86
6566,Student_6566,95,56
6567,Student_6567,56,74
6568,Student_6568,75,86
6569,Student_6569,99,66
6570,Student_6570,51,84
6571,Student_6571,88,98
6572,Student_6572,56,74
6573,Student_6573,87,73
6574,Student_6574,93,75
6575,Student_6575,61,98
6576,Student_6576,61,94
6577,Student_6577,72,75
6578,Student_6578,73,56
6579,Student_6579,50,88
6580,Student_6580,66,94
6581,Student_6581,57,75
6582,Student_6582,99,68
6583,Student_6583,98,98
6584,Student_6584,52,89
6585,Student_6585,92,94
6586,Student_6586,74,64
6587,Student_6587,99,55
6588,Student_6588,69,58
6589,Student_6589,60,75
6590,Student_6590,63,66
6591,Student_6591,76,81
6592,Student_6592,64,61
6593,Student_6593,85,54
6594,Student_6594,64,96
6595,Student_6595,97,61
6596,Student_6596,84,80
6597,Student_6597,75,90
6598,Student_6598,53,60
6599,Student_6599,63,63
6600,Student_6600,51,51
6601,Student_6601,78,70
6602,Student_6602,62,72
6603,Student_6603,71,82
6604,Student_6604,75,83
6605,Student_6605,85,65
6606,Student_6606,76,56
6607,Student_6607,52,74
6608,Student_6608,82,80
6609,Student_6609,86,58
6610,Student_6610,63,56
6611,Student_6611,98,88
6612,Student_6612,90,63
6613,Student_6613,57,51
6614,Student_6614,78,98
6615,Student_6615,77,54
6616,Student_6616,81,56
6617,Student_6617,93,98
6618,Student_6618,98,99
6619,Student_6619,56,70
6620,Student_6620,63,51
6621,Student_6621,50,73
6622,Student_6622,82,98
6623,Student_6623,94,57
6624,Student_6624,83,50
6625,Student_6625,96,91
6626,Student_6626,66,67
6627,Student_6627,61,54
6628,Student_6628,90,59
6629,Student_6629,76,100
6630,Student_6630,67,67
6631,Student_6631,62,51
6632,Student_6632,95,82
6633,Student_6633,62,51
6634,Student_6634,54,84
6635,Student_6635,77,77
6636,Student_6636,91,66
6637,Student_6637,51,53
6638,Student_6638,89,68
6639,Student_6639,87,76
6640,Student_6640,82,58
6641,Student_6641,91,60
6642,Student_6642,87,88
6643,Student_6643,100,64
6644,Student_6644,86,54
6645,Student_6645,79,93
6646,Student_6646,72,59
6647,Student_6647,57,59
6648,Student_6648,61,81
6649,Student_6649,86,93
6650,Student_6650,85,83
6651,Student_6651,59,81
6652,Student_6652,96,52
6653,Student_6653,77,56
6654,Student_6654,51,70
6655,Student_6655,82,90
6656,Student_6656,63,82
6657,Student_6657,76,75
6658,Student_6658,91,57
6659,Student_6659,88,74
6660,Student_6660,55,54
6661,Student_6661,55,51
6662,Student_6662,63,50
6663,Student_6663,71,95
6664,Student_6664,54,81
6665,Student_6665,60,79
6666,Student_6666,81,53
6667,Student_6667,69,84
6668,Student_6668,63,88
6669,Student_6669,69,89
6670,Student_6670,79,56
6671,Student_6671,73,69
6672,Student_6672,74,55
6673,Student_6673,95,59
6674,Student_6674,91,95
6675,Student_6675,67,85
6676,Student_6676,81,50
6677,Student_6677,76,62
6678,Student_6678,90,54
6679,Student_6679,80,91
6680,Student_6680,79,100
6681,Student_6681,77,70
6682,Student_6682,62,88
6683,Student_6683,80,93
6684,Student_6684,55,91
6685,Student_6685,78,94
6686,Student_6686,93,87
6687,Student_6687,81,63
6688,Student_6688,73,58
6689,Student_6689,87,66
6690,Student_6690,79,72
6691,Student_6691,58,67
6692,Student_6692,76,94
6693,Student_6693,98,70
6694,Student_6694,50,74
6695,Student_6695,53,56
6696,Student_6696,79,96
6697,Student_6697,87,94
6698,Student_6698,69,94
6699,Student_6699,65,57
6700,Student_6700,83,79
6701,Student_6701,79,68
6702,Student_6702,85,82
6703,Student_6703,95,89
6704,Student_6704,73,94
6705,Student_6705,97,73
6706,Student_6706,89,89
6707,Student_6707,74,60
6708,Student_6708,83,76
6709,Student_6709,92,96
6710,Student_6710,69,92
6711,Student_6711,77,94
6712,Student_6712,79,84
6713,Student_6713,61,53
6714,Student_6714,72,69
6715,Student_6715,82,84
6716,Student_6716,68,58
6717,Student_6717,99,74
6718,Student_6718,65,89
6719,Student_6719,80,74
6720,Student_6720,63,72
6721,Student_6721,86,56
6722,Student_6722,69,99
6723,Student_6723,72,86
6724,Student_6724,98,92
6725,Student_6725,79,82
6726,Student_6726,65,92
6727,Student_6727,63,50
6728,Student_6728,52,58
6729,Student_6729,98,78
6730,Student_6730,63,84
6731,Student_6731,50,61
6732,Student_6732,51,58
6733,Student_6733,57,57
6734,Student_6734,97,63
6735,Student_6735,57,93
6736,Student_6736,64,93
6737,Student_6737,52,51
6738,Student_6738,73,82
6739,Student_6739,74,55
6740,Student_6740,51,92
6741,Student_6741,75,80
6742,Student_6742,74,67
6743,Student_6743,58,95
6744,Student_6744,87,93
6745,Student_6745,70,85
6746,Student_6746,72,95
6747,Student_6747,100,91
6748,Student_6748,51,66
6749,Student_6749,98,91
6750,Student_6750,96,80
6751,Student_6751,80,60
6752,Student_6752,86,99
6753,Student_6753,64,84
6754,Student_6754,94,68
6755,Student_6755,60,53
6756,Student_6756,91,83
6757,Student_6757,70,100
6758,Student_6758,85,66
6759,Student_6759,52,86
6760,Student_6760,64,62
6761,Student_6761,85,75
6762,Student_6762,84,65
6763,Student_6763,61,75
6764,Student_6764,81,64
6765,Student_6765,55,58
6766,Student_6766,54,88
6767,Student_6767,93,73
6768,Student_6768,94,84
6769,Student_6769,80,86
6770,Student_6770,100,75
6771,Student_6771,89,91
6772,Student_6772,88,67
6773,Student_6773,65,81
6774,Student_6774,65,84
6775,Student_6775,98,89
6776,Student_6776,65,88
6777,Student_6777,75,79
6778,Student_6778,93,63
6779,Student_6779,97,56
6780,Student_6780,79,71
6781,Student_6781,66,51
6782,Student_6782,92,61
6783,Student_6783,88,62
6784,Student_6784,54,85
6785,Student_6785,80,72
6786,Student_6786,85,50
6787,Student_6787,88,79
6788,Student_6788,77,54
6789,Student_6789,58,93
6790,Student_6790,86,59
6791,Student_6791,67,83
6792,Student_6792,51,64
6793,Student_6793,58,95
6794,Student_6794,98,90
6795,Student_6795,67,91
6796,Student_6796,52,96
6797,Student_6797,84,79
6798,Student_6798,56,90
6799,Student_6799,93,82
6800,Student_6800,60,85
6801,Student_6801,83,92
6802,Student_6802,98,66
6803,Student_6803,52,85
6804,Student_6804,75,50
6805,Student_6805,97,50
6806,Student_6806,86,85
6807,Student_6807,98,86
6808,Student_6808,63,97
6809,Student_6809,88,81
6810,Student_6810,95,100
6811,Student_6811,92,79
6812,Student_6812,51,70
6813,Student_6813,68,95
6814,Student_6814,60,83
6815,Student_6815,62,56
6816,Student_6816,91,55
6817,Student_6817,91,59
6818,Student_6818,83,70
6819,Student_6819,66,79
6820,Student_6820,81,78
6821,Student_6821,85,96
6822,Student_6822,68,63
6823,Student_6823,71,76
6824,Student_6824,100,78
6825,Student_6825,58,92
6826,Student_6826,56,88
6827,Student_6827,83,91
6828,Student_6828,92,75
6829,Student_6829,64,55
6830,Student_6830,53,97
6831,Student_6831,84,88
6832,Student_6832,79,53
6833,Student_6833,54,53
6834,Student_6834,98,100
6835,Student_6835,72,61
6836,Student_6836,96,94
6837,Student_6837,59,61
6838,Student_6838,51,52
6839,Student_6839,64,67
6840,Student_6840,85,58
6841,Student_6841,88,72
6842,Student_6842,52,54
6843,Student_6843,67,80
6844,Student_6844,51,96
6845,Student_6845,97,99
6846,Student_6846,50,97
6847,Student_6847,61,97
6848,Student_6848,96,77
6849,Student_6849,72,59
6850,Student_6850,53,99
6851,Student_6851,93,79
6852,Student_6852,90,70
6853,Student_6853,65,74
6854,Student_6854,97,61
6855,Student_6855,76,99
6856,Student_6856,54,54
6857,Student_6857,86,75
6858,Student_6858,83,76
6859,Student_6859,74,72
6860,Student_6860,79,68
6861,Student_6861,88,99
6862,Student_6862,60,82
6863,Student_6863,52,65
6864,Student_6864,64,83
6865,Student_6865,76,59
6866,Student_6866,96,100
6867,Student_6867,73,51
6868,Student_6868,50,99
6869,Student_6869,99,74
6870,Student_6870,69,97
6871,Student_6871,79,66
6872,Student_6872,83,100
6873,Student_6873,84,70
6874,Student_6874,55,90
6875,Student_6875,52,50
6876,Student_6876,58,64
6877,Student_6877,50,57
6878,Student_6878,82,94
6879,Student_6879,99,64
6880,Student_6880,100,61
6881,Student_6881,93,97
6882,Student_6882,83,89
6883,Student_6883,62,62
6884,Student_6884,79,94
6885,Student_6885,79,78
6886,Student_6886,87,50
6887,Student_6887,58,98
6888,Student_6888,55,65
6889,Student_6889,85,70
6890,Student_6890,74,100
6891,Student_6891,88,63
6892,Student_6892,60,98
6893,Student_6893,77,83
6894,Student_6894,64,95
6895,Student_6895,69,70
6896,Student_6896,73,84
6897,Student_6897,78,65
6898,Student_6898,57,78
6899,Student_6899,80,50
6900,Student_6900,87,67
6901,Student_6901,55,100
6902,Student_6902,98,57
6903,Student_6903,88,74
6904,Student_6904,60,84
6905,Student_6905,76,78
6906,Student_6906,65,63
6907,Student_6907,62,74
6908,Student_6908,61,84
6909,Student_6909,69,65
6910,Student_6910,62,60
6911,Student_6911,90,96
6912,Student_6912,59,52
6913,Student_6913,65,99
6914,Student_6914,59,72
6915,Student_6915,90,52
6916,Student_6916,59,93
6917,Student_6917,72,80
6918,Student_6918,61,100
6919,Student_6919,79,70
6920,Student_6920,63,66
6921,Student_6921,85,56
6922,Student_6922,50,61
6923,Student_6923,61,50
6924,Student_6924,91,68
6925,Student_6925,91,98
6926,Student_6926,88,67
6927,Student_6927,97,62
6928,Student_6928,75,61
6929,Student_6929,78,72
6930,Student_6930,83,91
6931,Student_6931,65,76
6932,Student_6932,63,69
6933,Student_6933,73,90
6934,Student_6934,66,85
6935,Student_6935,100,78
6936,Student_6936,87,82
6937,Student_6937,78,88
6938,Student_6938,52,98
6939,Student_6939,94,88
6940,Student_6940,81,85
6941,Student_6941,53,83
6942,Student_6942,76,68
6943,Student_6943,55,72
6944,Student_6944,50,84
6945,Student_6945,76,97
6946,Student_6946,51,55
6947,Student_6947,86,83
6948,Student_6948,97,74
6949,Student_6949,69,91
6950,Student_6950,54,97
6951,Student_6951,72,65
6952,Student_6952,96,87
6953,Student_6953,89,77
6954,Student_6954,63,72
6955,Student_6955,99,69
6956,Student_6956,87,55
6957,Student_6957,71,69
6958,Student_6958,53,88
6959,Student_6959,67,78
6960,Student_6960,83,51
6961,Student_6961,52,62
6962,Student_6962,94,64
6963,Student_6963,85,58
6964,Student_6964,92,93
6965,Student_6965,73,78
6966,Student_6966,76,60
6967,Student_6967,60,64
6968,Student_6968,72,54
6969,Student_6969,69,75
6970,Student_6970,54,78
6971,Student_6971,77,97
6972,Student_6972,91,65
6973,Student_6973,82,50
6974,Student_6974,73,97
6975,Student_6975,91,92
6976,Student_6976,91,71
6977,Student_6977,83,81
6978,Student_6978,93,65
6979,Student_6979,89,100
6980,Student_6980,67,55
6981,Student_6981,80,74
6982,Student_6982,65,71
6983,Student_6983,84,57
6984,Student_6984,76,99
6985,Student_6985,72,67
6986,Student_6986,61,95
6987,Student_6987,100,50
6988,Student_6988,97,67
6989,Student_6989,60,80
6990,Student_6990,88,89
6991,Student_6991,69,66
6992,Student_6992,85,84
6993,Student_6993,81,93
6994,Student_6994,68,65
6995,Student_6995,84,85
6996,Student_6996,51,59
6997,Student_6997,55,68
6998,Student_6998,53,63
6999,Student_6999,82,59
7000,Student_7000,91,53
7001,Student_7001,99,92
7002,Student_7002,57,73
7003,Student_7003,52,71
7004,Student_7004,74,55
7005,Student_7005,82,94
7006,Student_7006,74,54
7007,Student_7007,60,74
7008,Student_7008,89,94
7009,Student_7009,69,51
7010,Student_7010,91,86
7011,Student_7011,84,73
7012,Student_7012,55,55
7013,Student_7013,59,66
7014,Student_7014,85,60
7015,Student_7015,99,95
7016,Student_7016,64,50
7017,Student_7017,50,81
7018,Student_7018,97,84
7019,Student_7019,67,53
7020,Student_7020,92,61
7021,Student_7021,65,80
7022,Student_7022,64,85
7023,Student_7023,84,63
7024,Student_7024,50,61
7025,Student_7025,65,64
7026,Student_7026,65,50
7027,Student_7027,63,100
7028,Student_7028,82,94
7029,Student_7029,50,65
7030,Student_7030,67,70
7031,Student_7031,93,87
7032,Student_7032,71,93
7033,Student_7033,97,60
7034,Student_7034,51,56
7035,Student_7035,69,100
7036,Student_7036,96,66
7037,Student_7037,59,70
7038,Student_7038,74,90
7039,Student_7039,50,93
7040,Student_7040,69,99
7041,Student_7041,96,81
7042,Student_7042,55,54
7043,Student_7043,62,77
7044,Student_7044,76,93
7045,Student_7045,55,91
7046,Student_7046,61,92
7047,Student_7047,87,53
7048,Student_7048,92,98
7049,Student_7049,83,65
7050,Student_7050,85,79
7051,Student_7051,100,74
7052,Student_7052,79,86
7053,Student_7053,63,67
7054,Student_7054,53,73
7055,Student_7055,60,90
7056,Student_7056,55,58
7057,Student_7057,55,52
7058,Student_7058,72,91
7059,Student_7059,51,54
7060,Student_7060,57,91
7061,Student_7061,76,73
7062,Student_7062,100,93
7063,Student_7063,89,93
7064,Student_7064,51,73
7065,Student_7065,54,86
7066,Student_7066,62,91
7067,Student_7067,73,81
7068,Student_7068,100,57
7069,Student_7069,67,74
7070,Student_7070,70,65
7071,Student_7071,58,77
7072,Student_7072,52,65
7073,Student_7073,82,68
7074,Student_7074,72,59
7075,Student_7075,55,96
7076,Student_7076,70,50
7077,Student_7077,82,66
7078,Student_7078,90,66
7079,Student_7079,96,88
7080,Student_7080,55,73
7081,Student_7081,89,90
7082,Student_7082,91,58
7083,Student_7083,57,100
7084,Student_7084,64,81
7085,Student_7085,63,75
7086,Student_7086,64,82
7087,Student_7087,79,68
7088,Student_7088,88,77
7089,Student_7089,63,67
7090,Student_7090,76,92
7091,Student_7091,51,88
7092,Student_7092,85,56
7093,Student_7093,61,78
7094,Student_7094,97,51
7095,Student_7095,82,53
7096,Student_7096,63,95
7097,Student_7097,58,100
7098,Student_7098,80,65
7099,Student_7099,79,76
7100,Student_7100,98,88
7101,Student_7101,52,84
7102,Student_7102,58,99
7103,Student_7103,93,100
7104,Student_7104,78,57
7105,Student_7105,56,83
7106,Student_7106,73,76
7107,Student_7107,61,82
7108,Student_7108,75,61
7109,Student_7109,86,86
7110,Student_7110,56,98
7111,Student_7111,64,80
7112,Student_7112,56,94
7113,Student_7113,50,55
7114,Student_7114,94,56
7115,Student_7115,95,76
7116,Student_7116,68,60
7117,Student_7117,57,55
7118,Student_7118,67,60
7119,Student_7119,56,54
7120,Student_7120,78,86
7121,Student_7121,65,71
7122,Student_7122,80,66
7123,Student_7123,66,78
7124,Student_7124,70,64
7125,Student_7125,75,66
7126,Student_7126,51,85
7127,Student_7127,68,55
7128,Student_7128,99,80
7129,Student_7129,65,57
7130,Student_7130,95,64
7131,Student_7131,67,74
7132,Student_7132,85,95
7133,Student_7133,81,63
7134,Student_7134,54,52
7135,Student_7135,98,65
7136,Student_7136,62,55
7137,Student_7137,70,79
7138,Student_7138,61,62
7139,Student_7139,53,72
7140,Student_7140,91,77
7141,Student_7141,78,66
7142,Student_7142,66,64
7143,Student_7143,94,82
7144,Student_7144,74,95
7145,Student_7145,75,91
7146,Student_7146,78,80
7147,Student_7147,53,55
7148,Student_7148,75,65
7149,Student_7149,52,79
7150,Student_7150,73,98
7151,Student_7151,100,73
7152,Student_7152,98,100
7153,Student_7153,58,93
7154,Student_7154,57,71
7155,Student_7155,87,70
7156,Student_7156,82,53
7157,Student_7157,63,78
7158,Student_7158,58,89
7159,Student_7159,99,78
7160,Student_7160,50,66
7161,Student_7161,96,100
7162,Student_7162,88,77
7163,Student_7163,72,67
7164,Student_7164,79,91
7165,Student_7165,57,79
7166,Student_7166,92,86
7167,Student_7167,78,77
7168,Student_7168,86,68
7169,Student_7169,67,69
7170,Student_7170,78,99
7171,Student_7171,89,60
7172,Student_7172,76,74
7173,Student_7173,93,90
7174,Student_7174,87,98
7175,Student_7175,96,50
7176,Student_7176,50,94
7177,Student_7177,70,72
7178,Student_7178,55,100
7179,Student_7179,91,71
7180,Student_7180,74,82
7181,Student_7181,90,72
7182,Student_7182,59,69
7183,Student_7183,64,68
7184,Student_7184,70,100
7185,Student_7185,89,65
7186,Student_7186,72,73
7187,Student_7187,60,77
7188,Student_7188,72,57
7189,Student_7189,90,88
7190,Student_7190,71,52
7191,Student_7191,62,52
7192,Student_7192,75,85
7193,Student_7193,97,51
7194,Student_7194,92,76
7195,Student_7195,53,93
7196,Student_7196,56,70
7197,Student_7197,85,99
7198,Student_7198,76,56
7199,Student_7199,70,81
7200,Student_7200,78,62
7201,Student_7201,100,82
7202,Student_7202,76,66
7203,Student_7203,54,82
7204,Student_7204,70,82
7205,Student_7205,99,58
7206,Student_7206,83,66
7207,Student_7207,85,74
7208,Student_7208,87,74
7209,Student_7209,68,74
7210,Student_7210,97,99
7211,Student_7211,69,62
7212,Student_7212,73,65
7213,Student_7213,57,72
7214,Student_7214,87,51
7215,Student_7215,83,51
7216,Student_7216,57,84
7217,Student_7217,86,95
7218,Student_7218,70,73
7219,Student_7219,66,92
7220,Student_7220,90,86
7221,Student_7221,99,58
7222,Student_7222,57,78
7223,Student_7223,90,90
7224,Student_7224,55,88
7225,Student_7225,86,85
7226,Student_7226,92,55
7227,Student_7227,96,92
7228,Student_7228,92,81
7229,Student_7229,61,95
7230,Student_7230,50,79
7231,Student_7231,87,61
7232,Student_7232,60,50
7233,Student_7233,74,74
7234,Student_7234,92,62
7235,Student_7235,75,90
7236,Student_7236,56,56
7237,Student_7237,66,100
7238,Student_7238,81,88
7239,Student_7239,52,99
7240,Student_7240,67,94
7241,Student_7241,85,92
7242,Student_7242,69,76
7243,Student_7243,59,80
7244,Student_7244,71,60
7245,Student_7245,85,84
7246,Student_7246,51,96
7247,Student_7247,61,56
7248,Student_7248,63,58
7249,Student_7249,90,54
7250,Student_7250,90,78
7251,Student_7251,93,81
7252,Student_7252,89,50
7253,Student_7253,87,70
7254,Student_7254,69,70
7255,Student_7255,68,90
7256,Student_7256,81,67
7257,Student_7257,61,81
7258,Student_7258,61,69
7259,Student_7259,96,85
7260,Student_7260,83,90
7261,Student_7261,100,66
7262,Student_7262,57,75
7263,Student_7263,59,97
7264,Student_7264,50,68
7265,Student_7265,53,78
7266,Student_7266,53,73
7267,Student_7267,56,95
7268,Student_7268,88,70
7269,Student_7269,62,65
7270,Student_7270,91,52
7271,Student_7271,86,77
7272,Student_7272,100,93
7273,Student_7273,54,53
7274,Student_7274,54,52
7275,Student_7275,62,79
7276,Student_7276,96,82
7277,Student_7277,64,52
7278,Student_7278,61,87
7279,Student_7279,59,80
7280,Student_7280,82,57
7281,Student_7281,85,88
7282,Student_7282,99,90
7283,Student_7283,70,98
7284,Student_7284,90,59
7285,Student_7285,72,82
7286,Student_7286,92,70
7287,Student_7287,79,99
7288,Student_7288,96,100
7289,Student_7289,95,89
7290,Student_7290,63,94
